ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-11-05	46	00000	0	15	CHARLEVOIX	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		7121			
2024-11-05	46	00000	0	16	CHEBOYGAN	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		5916			
2024-11-05	46	00000	0	16	CHEBOYGAN	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		6221			
2024-11-05	46	00000	0	16	CHEBOYGAN	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			5847			
2024-11-05	46	00000	0	16	CHEBOYGAN	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		6264			
2024-11-05	46	00000	0	17	CHIPPEWA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		7586			
2024-11-05	46	00000	0	17	CHIPPEWA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		5902			
2024-11-05	46	00000	0	17	CHIPPEWA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			6451			
2024-11-05	46	00000	0	17	CHIPPEWA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		7104			
2024-11-05	46	00000	0	18	CLARE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		6397			
2024-11-05	46	00000	0	18	CLARE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		6164			
2024-11-05	46	00000	0	18	CLARE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			6253			
2024-11-05	46	00000	0	18	CLARE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		6379			
2024-11-05	46	00000	0	19	CLINTON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		20417			
2024-11-05	46	00000	0	19	CLINTON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		15916			
2024-11-05	46	00000	0	19	CLINTON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			16375			
2024-11-05	46	00000	0	19	CLINTON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		20063			
2024-11-05	46	00000	0	20	CRAWFORD	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		3164			
2024-11-05	46	00000	0	20	CRAWFORD	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		2855			
2024-11-05	46	00000	0	20	CRAWFORD	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			2832			
2024-11-05	46	00000	0	20	CRAWFORD	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		3187			
2024-11-05	46	00000	0	21	DELTA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		8004			
2024-11-05	46	00000	0	21	DELTA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		7145			
2024-11-05	46	00000	0	21	DELTA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			7412			
2024-11-05	46	00000	0	21	DELTA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		7886			
2024-11-05	46	00000	0	22	DICKINSON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		5804			
2024-11-05	46	00000	0	22	DICKINSON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		5429			
2024-11-05	46	00000	0	22	DICKINSON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			5848			
2024-11-05	46	00000	0	22	DICKINSON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		5436			
2024-11-05	46	00000	0	23	EATON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		29282			
2024-11-05	46	00000	0	23	EATON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		19819			
2024-11-05	46	00000	0	23	EATON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			19650			
2024-11-05	46	00000	0	23	EATON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		29199			
2024-11-05	46	00000	0	24	EMMET	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		9638			
2024-11-05	46	00000	0	24	EMMET	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		7680			
2024-11-05	46	00000	0	24	EMMET	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			7812			
2024-11-05	46	00000	0	24	EMMET	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		9441			
2024-11-05	46	00000	0	25	GENESEE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		105422			
2024-11-05	46	00000	0	25	GENESEE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		59329			
2024-11-05	46	00000	0	25	GENESEE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			57403			
2024-11-05	46	00000	0	25	GENESEE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		107011			
2024-11-05	46	00000	0	26	GLADWIN	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		5348			
2024-11-05	46	00000	0	26	GLADWIN	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		5403			
2024-11-05	46	00000	0	26	GLADWIN	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			5351			
2024-11-05	46	00000	0	26	GLADWIN	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		5541			
2024-11-05	46	00000	0	27	GOGEBIC	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		3094			
2024-11-05	46	00000	0	27	GOGEBIC	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		2100			
2024-11-05	46	00000	0	27	GOGEBIC	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			2339			
2024-11-05	46	00000	0	27	GOGEBIC	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		2836			
2024-11-05	46	00000	0	28	GRAND TRAVERSE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		27941			
2024-11-05	46	00000	0	28	GRAND TRAVERSE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		18941			
2024-11-05	46	00000	0	28	GRAND TRAVERSE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			18839			
2024-11-05	46	00000	0	28	GRAND TRAVERSE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		28373			
2024-11-05	46	00000	0	29	GRATIOT	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		7978			
2024-11-05	46	00000	0	29	GRATIOT	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		6409			
2024-11-05	46	00000	0	29	GRATIOT	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			6341			
2024-11-05	46	00000	0	29	GRATIOT	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		8135			
2024-11-05	46	00000	0	30	HILLSDALE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		7715			
2024-11-05	46	00000	0	30	HILLSDALE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		9924			
2024-11-05	46	00000	0	30	HILLSDALE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			12694			
2024-11-05	46	00000	0	30	HILLSDALE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		6336			
2024-11-05	46	00000	0	31	HOUGHTON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		7866			
2024-11-05	46	00000	0	31	HOUGHTON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		6158			
2024-11-05	46	00000	0	31	HOUGHTON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			6653			
2024-11-05	46	00000	0	31	HOUGHTON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		7373			
2024-11-05	46	00000	0	32	HURON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		7057			
2024-11-05	46	00000	0	32	HURON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		6567			
2024-11-05	46	00000	0	32	HURON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			6541			
2024-11-05	46	00000	0	32	HURON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		6999			
2024-11-05	46	00000	0	33	INGHAM	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		84307			
2024-11-05	46	00000	0	33	INGHAM	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		32931			
2024-11-05	46	00000	0	33	INGHAM	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			34790			
2024-11-05	46	00000	0	33	INGHAM	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		81334			
2024-11-05	46	00000	0	34	IONIA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		12588			
2024-11-05	46	00000	0	34	IONIA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		12779			
2024-11-05	46	00000	0	34	IONIA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			12452			
2024-11-05	46	00000	0	34	IONIA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		13089			
2024-11-05	46	00000	0	35	IOSCO	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		6094			
2024-11-05	46	00000	0	35	IOSCO	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		5152			
2024-11-05	46	00000	0	35	IOSCO	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			4858			
2024-11-05	46	00000	0	35	IOSCO	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		6179			
2024-11-05	46	00000	0	36	IRON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		2588			
2024-11-05	46	00000	0	36	IRON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		2391			
2024-11-05	46	00000	0	36	IRON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			2321			
2024-11-05	46	00000	0	36	IRON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		2615			
2024-11-05	46	00000	0	37	ISABELLA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		13653			
2024-11-05	46	00000	0	37	ISABELLA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		8869			
2024-11-05	46	00000	0	37	ISABELLA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			8954			
2024-11-05	46	00000	0	37	ISABELLA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		13634			
2024-11-05	46	00000	0	38	JACKSON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		33100			
2024-11-05	46	00000	0	38	JACKSON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		25955			
2024-11-05	46	00000	0	38	JACKSON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			27362			
2024-11-05	46	00000	0	38	JACKSON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		31773			
2024-11-05	46	00000	0	39	KALAMAZOO	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		75883			
2024-11-05	46	00000	0	39	KALAMAZOO	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		35126			
2024-11-05	46	00000	0	39	KALAMAZOO	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			37157			
2024-11-05	46	00000	0	39	KALAMAZOO	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		73809			
2024-11-05	46	00000	0	40	KALKASKA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		3825			
2024-11-05	46	00000	0	40	KALKASKA	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		4069			
2024-11-05	46	00000	0	40	KALKASKA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			3844			
2024-11-05	46	00000	0	40	KALKASKA	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		3755			
2024-11-05	46	00000	0	41	KENT	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		179777			
2024-11-05	46	00000	0	41	KENT	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		112259			
2024-11-05	46	00000	0	41	KENT	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			116016			
2024-11-05	46	00000	0	41	KENT	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		173980			
2024-11-05	46	00000	0	42	KEWEENAW	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		688			
2024-11-05	46	00000	0	42	KEWEENAW	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		487			
2024-11-05	46	00000	0	42	KEWEENAW	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			515			
2024-11-05	46	00000	0	42	KEWEENAW	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		599			
2024-11-05	46	00000	0	43	LAKE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		2597			
2024-11-05	46	00000	0	43	LAKE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		2432			
2024-11-05	46	00000	0	43	LAKE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			2355			
2024-11-05	46	00000	0	43	LAKE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		2640			
2024-11-05	46	00000	0	44	LAPEER	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		18841			
2024-11-05	46	00000	0	44	LAPEER	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		19767			
2024-11-05	46	00000	0	44	LAPEER	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			20021			
2024-11-05	46	00000	0	44	LAPEER	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		18909			
2024-11-05	46	00000	0	45	LEELANAU	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		8477			
2024-11-05	46	00000	0	45	LEELANAU	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		5231			
2024-11-05	46	00000	0	45	LEELANAU	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			5086			
2024-11-05	46	00000	0	45	LEELANAU	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		8576			
2024-11-05	46	00000	0	46	LENAWEE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		22121			
2024-11-05	46	00000	0	46	LENAWEE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		17160			
2024-11-05	46	00000	0	46	LENAWEE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			18471			
2024-11-05	46	00000	0	46	LENAWEE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		21218			
2024-11-05	46	00000	0	47	LIVINGSTON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		49511			
2024-11-05	46	00000	0	47	LIVINGSTON	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		47274			
2024-11-05	46	00000	0	47	LIVINGSTON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			46907			
2024-11-05	46	00000	0	47	LIVINGSTON	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		50500			
2024-11-05	46	00000	0	48	LUCE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		1076			
2024-11-05	46	00000	0	48	LUCE	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		1079			
2024-11-05	46	00000	0	48	LUCE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			1066			
2024-11-05	46	00000	0	48	LUCE	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466898	THOMAS	KIMBERLY	ANN		1106			
2024-11-05	46	00000	0	49	MACKINAC	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	436088	BOLDEN	KYRA	HARRIS		2779			
2024-11-05	46	00000	0	49	MACKINAC	JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION	97	NON PARTISAN	466887	O'GRADY	PATRICK 	WILLIAM		2561			
2024-11-05	46	00000	0	49	MACKINAC	JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION	97	NON PARTISAN	466889	FINK	ANDREW			2580			
